responseId,start_time,end_time,claim,prestance,condition,see_t,see_f,see_m,see_e,share_t,share_f,share_m,share_e,poststance,yearborn,gender
10792,08/01/2018 06:30:40 AM,08/01/2018 06:32:04 AM,5,-1,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,10,2
10793,08/01/2018 06:33:08 AM,08/01/2018 06:35:07 AM,9,2,5,2,2,2,2,2,2,2,2,2,8,2
10794,08/01/2018 06:39:07 AM,08/01/2018 06:41:16 AM,10,1,4,1,1,1,-1,-1,1,-1,-1,1,2,1
10795,08/01/2018 07:00:19 AM,08/01/2018 07:01:34 AM,2,-1,6,-1,-1,-1,-1,-2,-2,-2,-2,-2,18,1
10796,08/01/2018 07:04:54 AM,08/01/2018 07:06:00 AM,9,1,1,1,1,-1,-1,-1,-1,-1,-1,1,9,1
10797,08/01/2018 07:05:08 AM,08/01/2018 07:06:40 AM,8,-1,5,-1,-1,-2,-2,-2,-2,-2,-2,-1,6,1
10798,08/01/2018 07:05:09 AM,08/01/2018 07:06:38 AM,3,1,1,1,1,-1,-2,-1,1,-1,-2,1,15,2
10799,08/01/2018 07:08:06 AM,08/01/2018 07:09:13 AM,5,-2,3,1,1,1,1,1,1,1,-1,-2,15,2
10800,08/01/2018 07:11:00 AM,08/01/2018 07:12:10 AM,10,1,1,1,1,1,1,-2,-2,-2,-2,1,16,1
10801,08/01/2018 07:13:35 AM,08/01/2018 07:14:47 AM,10,1,6,1,2,2,2,-2,-2,-2,-2,1,8,1
10802,08/01/2018 07:17:55 AM,08/01/2018 07:19:04 AM,7,1,1,1,1,1,2,-2,-2,-2,-2,1,1,2
10803,08/01/2018 07:28:48 AM,08/01/2018 07:29:32 AM,9,-1,5,2,1,1,1,-1,-1,-1,-1,-1,13,1
10804,08/01/2018 07:32:53 AM,08/01/2018 07:33:58 AM,7,-1,6,2,2,2,2,-1,-1,-1,-1,-1,12,1
10805,08/01/2018 07:44:28 AM,08/01/2018 07:45:24 AM,2,-2,2,1,1,-2,-1,-2,-2,-2,-2,-1,5,1
10806,08/01/2018 07:54:12 AM,08/01/2018 07:55:55 AM,5,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
10807,08/01/2018 07:59:38 AM,08/01/2018 08:01:42 AM,10,1,5,1,1,1,1,1,1,1,1,1,11,1
10808,08/01/2018 08:26:19 AM,08/01/2018 08:28:29 AM,7,1,2,1,1,-2,-2,1,1,-2,-2,1,15,1
10809,08/01/2018 08:39:00 AM,08/01/2018 08:41:01 AM,5,-2,4,-1,-1,-2,-2,-2,-2,-2,-2,-2,5,1
10810,08/01/2018 08:44:21 AM,08/01/2018 08:46:34 AM,4,-1,6,-2,-1,-2,-2,-2,-2,-2,-2,-1,17,1
10811,08/01/2018 08:45:41 AM,08/01/2018 08:47:01 AM,8,0,5,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
10812,08/01/2018 08:54:38 AM,08/01/2018 08:55:55 AM,4,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,2
10813,08/01/2018 08:54:51 AM,08/01/2018 08:56:04 AM,8,-1,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,10,2
10814,08/01/2018 08:57:47 AM,08/01/2018 08:59:27 AM,9,0,1,1,1,-2,-2,-2,-2,-2,-2,0,11,2
10815,08/01/2018 09:04:25 AM,08/01/2018 09:06:08 AM,4,-1,6,1,1,1,1,-2,-1,1,-1,-1,1,2
10816,08/01/2018 09:19:53 AM,08/01/2018 09:21:39 AM,9,0,5,-1,-1,-2,-2,-1,-1,-2,-2,0,5,1
10817,08/01/2018 09:28:16 AM,08/01/2018 09:29:48 AM,8,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,2
10818,08/01/2018 09:33:21 AM,08/01/2018 09:36:13 AM,10,-1,1,-1,1,-2,-2,-1,-1,-2,-2,-1,10,2
10819,08/01/2018 09:41:18 AM,08/01/2018 09:42:31 AM,1,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,13,1
10820,08/01/2018 09:50:17 AM,08/01/2018 09:51:23 AM,7,0,1,1,1,-1,-1,-1,-1,-1,-1,0,13,1
10821,08/01/2018 10:15:10 AM,08/01/2018 10:16:14 AM,7,0,4,-2,-2,-2,-2,-2,-2,-2,-2,0,10,1
10822,08/01/2018 10:25:05 AM,08/01/2018 10:26:37 AM,2,-1,1,-2,-2,-2,-2,-1,-1,-1,-1,0,1,1
10823,08/01/2018 10:28:55 AM,08/01/2018 10:31:03 AM,1,1,2,-1,-1,1,1,-2,-2,-2,-2,1,3,1
10824,08/01/2018 10:33:52 AM,08/01/2018 10:37:56 AM,5,-1,5,1,1,1,1,-1,-1,-1,-1,-1,1,1
10825,08/01/2018 10:39:24 AM,08/01/2018 10:41:44 AM,10,-2,4,2,2,2,2,-2,-2,-2,-2,0,4,2
10826,08/01/2018 10:50:35 AM,08/01/2018 10:53:36 AM,7,-1,4,1,1,1,-1,1,1,1,-1,1,1,1
10827,08/01/2018 10:54:43 AM,08/01/2018 10:56:20 AM,8,0,2,-2,-2,-2,-2,-2,-2,-2,-2,1,12,2
10828,08/01/2018 10:55:04 AM,08/01/2018 10:56:05 AM,4,0,3,1,-1,1,-1,1,-1,-1,1,0,7,2
10829,08/01/2018 11:01:11 AM,08/01/2018 11:05:08 AM,7,-1,3,-1,-1,-2,-2,-2,-2,-2,-2,0,1,1
10830,08/01/2018 11:14:41 AM,08/01/2018 11:17:15 AM,9,1,2,1,1,1,1,1,1,-1,1,2,16,1
10831,08/01/2018 11:20:24 AM,08/01/2018 11:21:34 AM,10,2,1,2,2,1,-1,1,1,-1,-1,2,17,1
10832,08/01/2018 11:26:49 AM,08/01/2018 11:29:26 AM,4,-2,5,-1,-1,-2,-2,-2,-2,-2,-2,-2,11,2
10833,08/01/2018 11:28:57 AM,08/01/2018 11:30:29 AM,1,1,3,1,1,-1,-1,-2,-2,-2,-2,-1,13,2
10834,08/01/2018 11:38:02 AM,08/01/2018 11:39:46 AM,1,0,2,-1,-2,-2,1,-2,-2,-2,-2,0,14,2
10835,08/01/2018 11:43:43 AM,08/01/2018 11:45:14 AM,6,-2,5,-2,-2,1,2,-2,-2,-2,-2,-1,4,1
10836,08/01/2018 11:43:46 AM,08/01/2018 11:45:04 AM,5,-1,5,1,1,1,1,1,1,1,1,-1,19,2
10837,08/01/2018 11:47:52 AM,08/01/2018 11:49:28 AM,2,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,10,2
10838,08/01/2018 11:48:19 AM,08/01/2018 11:49:31 AM,1,1,5,1,1,-2,-1,-2,-2,-2,-2,0,1,2
10839,08/01/2018 11:48:55 AM,08/01/2018 11:50:38 AM,4,-1,2,1,-1,-2,-2,-2,-2,-2,-2,1,3,1
10840,08/01/2018 11:52:10 AM,08/01/2018 11:55:12 AM,3,1,1,1,1,1,1,1,1,1,1,1,5,1
10841,08/01/2018 11:54:38 AM,08/01/2018 11:56:16 AM,1,1,4,1,1,-1,1,1,1,1,1,1,5,1
10842,08/01/2018 11:56:58 AM,08/01/2018 11:58:22 AM,8,-1,6,-1,-1,-2,-2,-2,-2,-2,-2,-1,7,2
10843,08/01/2018 12:01:45 PM,08/01/2018 12:02:59 PM,4,-2,5,-1,-1,-2,-2,-2,-2,-2,-2,-2,9,1
10844,08/01/2018 12:03:39 PM,08/01/2018 12:05:06 PM,8,0,4,-1,1,1,-1,-1,-1,1,1,1,1,2
10845,08/01/2018 12:10:08 PM,08/01/2018 12:12:33 PM,9,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1
10846,08/01/2018 12:14:48 PM,08/01/2018 12:18:06 PM,7,0,3,1,1,1,-1,-1,-1,-1,-1,-1,1,1
10847,08/01/2018 12:19:26 PM,08/01/2018 12:20:56 PM,4,-2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,9,2
10848,08/01/2018 12:20:02 PM,08/01/2018 12:21:40 PM,1,-1,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,1
10849,08/01/2018 12:22:34 PM,08/01/2018 12:24:00 PM,9,-2,1,1,1,1,1,-2,-2,-1,-1,-2,5,1
10850,08/01/2018 12:22:49 AM,08/01/2018 12:24:07 AM,3,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
10851,08/01/2018 12:24:12 AM,08/01/2018 12:25:37 AM,3,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,13,2
10852,08/01/2018 12:29:24 PM,08/01/2018 12:34:23 PM,1,1,1,1,-1,-1,1,1,1,-2,1,0,13,2
10853,08/01/2018 12:32:15 PM,08/01/2018 12:34:40 PM,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1
10854,08/01/2018 12:38:13 AM,08/01/2018 12:39:39 AM,10,1,3,-1,-1,-1,1,-2,-1,-1,-1,-2,9,2
10855,08/01/2018 12:45:16 PM,08/01/2018 12:46:54 PM,8,-2,5,-2,-2,-2,1,-2,-2,-2,-2,-2,18,1
10856,08/01/2018 12:46:42 AM,08/01/2018 12:47:51 AM,5,-1,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,7,1
10857,08/01/2018 12:51:05 PM,08/01/2018 12:58:34 PM,9,-1,5,1,-1,-1,1,-1,-1,-1,-1,-1,1,1
10858,08/01/2018 12:53:15 PM,08/01/2018 12:55:21 PM,7,0,5,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
10859,08/06/2018 02:25:01 PM,08/06/2018 02:27:46 PM,3,1,2,-1,1,1,-1,-1,1,1,-1,1,9,2
10860,08/06/2018 02:26:28 PM,08/06/2018 02:28:37 PM,10,0,2,1,1,-2,-2,-1,-1,-1,-1,1,7,2
10861,08/06/2018 02:26:56 PM,08/06/2018 02:28:12 PM,1,-1,1,2,2,2,1,-2,-2,-2,-2,-1,16,1
10862,08/06/2018 02:27:50 PM,08/06/2018 02:31:42 PM,7,-1,1,1,-2,1,2,-1,1,-2,2,-1,9,1
10863,08/06/2018 02:28:28 PM,08/06/2018 02:30:28 PM,4,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,10,1
10864,08/06/2018 02:29:10 PM,08/06/2018 02:30:19 PM,3,0,2,2,1,2,1,2,1,2,1,0,14,1
10865,08/06/2018 02:30:51 PM,08/06/2018 02:32:37 PM,4,2,1,2,2,-1,-2,2,2,-2,-2,2,11,2
10866,08/06/2018 02:33:16 PM,08/06/2018 02:34:22 PM,7,1,3,-1,-1,-2,-2,-2,-2,-2,-2,0,3,1
10867,08/06/2018 02:35:14 PM,08/06/2018 02:36:57 PM,10,0,2,1,1,1,2,-1,-1,-1,-1,1,1,1
10868,08/06/2018 02:43:02 PM,08/06/2018 02:43:44 PM,4,1,4,1,2,2,1,1,2,1,1,-1,10,2
10869,08/06/2018 02:44:42 PM,08/06/2018 02:45:59 PM,4,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
10870,08/06/2018 02:45:13 PM,08/06/2018 02:46:24 PM,10,1,2,1,1,-2,-1,-2,-2,-2,-2,1,10,2
10871,08/06/2018 02:51:09 PM,08/06/2018 02:54:00 PM,9,1,1,1,1,-1,-1,-1,-1,-1,-1,1,9,1
10872,08/06/2018 02:51:50 PM,08/06/2018 02:53:05 PM,9,0,3,-2,-2,-2,-2,-1,-1,-1,-1,0,13,1
10873,08/06/2018 02:52:00 PM,08/06/2018 02:54:33 PM,3,-2,2,1,1,-2,-1,1,1,-2,-2,-2,1,2
10874,08/06/2018 02:52:35 PM,08/06/2018 02:54:13 PM,10,0,4,1,1,1,1,-2,-2,-2,-2,0,4,2
10875,08/06/2018 02:52:55 PM,08/06/2018 02:55:51 PM,3,-2,6,-1,-1,-1,-1,-2,-2,-2,-2,-2,13,1
10876,08/06/2018 02:53:18 PM,08/06/2018 02:56:48 PM,2,-2,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
10877,08/06/2018 02:53:28 PM,08/06/2018 02:55:13 PM,2,-2,5,-1,1,2,2,-1,1,1,-1,-1,10,2
10878,08/06/2018 02:54:43 PM,08/06/2018 02:56:17 PM,2,0,2,1,1,-1,-1,-1,-1,-1,-1,0,17,2
10879,08/06/2018 02:55:20 PM,08/06/2018 02:57:12 PM,10,-2,6,-2,1,1,1,-2,-2,-2,-2,-2,4,2
10880,08/06/2018 02:58:31 PM,08/06/2018 03:00:33 PM,5,-2,4,-1,-1,-2,-2,-2,-2,-2,-2,-2,1,1
10881,08/06/2018 02:58:44 PM,08/06/2018 03:00:11 PM,9,0,4,1,1,1,1,1,1,1,1,0,11,2
10882,08/06/2018 03:00:51 PM,08/06/2018 03:02:41 PM,2,0,6,-1,-1,-2,1,-1,-1,-2,-1,0,15,2
10883,08/06/2018 03:01:33 PM,08/06/2018 03:04:33 PM,5,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,2
10884,08/06/2018 03:03:21 PM,08/06/2018 03:05:32 PM,9,1,6,1,1,1,1,1,1,1,1,1,17,2
10885,08/06/2018 03:03:38 PM,08/06/2018 03:05:12 PM,1,-1,2,1,1,1,-1,-1,-1,-1,-1,-1,17,2
10886,08/06/2018 03:04:03 PM,08/06/2018 03:08:10 PM,9,0,6,-2,-2,-2,-2,-2,-2,-2,-2,0,15,2
10887,08/06/2018 03:04:50 PM,08/06/2018 03:05:57 PM,10,1,1,1,1,-1,-1,-1,-1,-2,-2,1,5,1
10888,08/06/2018 03:08:04 PM,08/06/2018 03:09:39 PM,6,-2,5,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,1
10889,08/06/2018 03:09:43 PM,08/06/2018 03:10:56 PM,6,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
10890,08/06/2018 03:09:44 PM,08/06/2018 03:10:42 PM,4,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,1
10891,08/06/2018 03:10:51 PM,08/06/2018 03:12:26 PM,4,-2,2,-1,-1,-1,-1,-1,-1,-1,-1,-2,13,2
10892,08/06/2018 03:12:46 PM,08/06/2018 03:15:56 PM,2,0,4,1,1,-1,-1,1,1,1,1,0,1,2
10893,08/06/2018 03:14:11 PM,08/06/2018 03:15:23 PM,1,-1,4,1,1,1,1,-2,-2,-2,-2,0,15,1
10894,08/06/2018 03:17:08 PM,08/06/2018 03:19:05 PM,4,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
10895,08/06/2018 03:17:18 PM,08/06/2018 03:18:50 PM,4,-2,2,-2,-2,-2,-2,1,1,-2,-2,0,5,1
10896,08/06/2018 03:19:36 PM,08/06/2018 03:20:32 PM,9,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1
10897,08/06/2018 03:20:19 PM,08/06/2018 03:22:21 PM,7,1,5,1,-1,1,-1,1,1,-1,1,0,10,2
10898,08/06/2018 03:29:11 PM,08/06/2018 03:31:15 PM,8,1,5,1,1,2,2,-1,1,-1,-1,1,15,2
10899,08/06/2018 03:29:56 PM,08/06/2018 03:31:41 PM,5,-2,6,-1,-1,-1,-2,-2,-2,-2,-2,-2,1,2
10900,08/06/2018 03:30:42 PM,08/06/2018 03:32:03 PM,9,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,14,2
10901,08/06/2018 03:36:33 PM,08/06/2018 03:38:25 PM,10,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
10902,08/06/2018 03:37:49 PM,08/06/2018 03:40:08 PM,10,1,5,1,1,1,1,1,1,1,1,1,1,1
10903,08/06/2018 03:39:04 PM,08/06/2018 03:40:19 PM,10,0,5,1,1,-2,-2,-2,-2,-2,-2,0,8,1
10904,08/06/2018 03:40:09 PM,08/06/2018 03:46:11 PM,2,0,5,-2,-2,-2,-2,-2,-2,-2,-2,0,11,2
10905,08/06/2018 03:41:36 PM,08/06/2018 03:42:35 PM,6,-2,2,-1,-1,-1,-1,-2,-2,-2,-2,-2,5,2
10906,08/06/2018 03:50:25 PM,08/06/2018 03:51:42 PM,9,-2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,1,2
10907,08/06/2018 03:52:54 PM,08/06/2018 03:54:35 PM,3,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
10908,08/06/2018 03:56:35 PM,08/06/2018 03:59:33 PM,7,0,3,2,2,2,2,2,2,2,2,-1,16,2
10909,08/06/2018 03:56:50 PM,08/06/2018 03:59:01 PM,5,2,4,-2,-2,-2,-2,-2,-2,-2,-2,1,13,2
10910,08/06/2018 04:00:43 PM,08/06/2018 04:04:18 PM,4,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
10911,08/06/2018 04:00:54 PM,08/06/2018 04:02:11 PM,4,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,13,2
10912,08/06/2018 04:05:53 PM,08/06/2018 04:07:40 PM,6,2,1,1,2,1,-1,2,1,1,1,2,11,1
10913,08/06/2018 04:07:08 PM,08/06/2018 04:08:46 PM,3,1,1,1,-1,1,2,1,-1,1,-1,-1,7,2
10914,08/06/2018 04:07:15 PM,08/06/2018 04:11:36 PM,4,-2,2,-2,-1,-1,-1,-2,-1,-1,-2,-2,14,2
10915,08/06/2018 04:10:37 PM,08/06/2018 04:12:58 PM,9,-2,4,1,1,-2,-2,-2,-2,-2,-2,-2,2,2
10916,08/06/2018 04:18:04 PM,08/06/2018 04:19:56 PM,9,-1,6,1,1,-1,-1,-1,-1,-1,-1,-1,7,2
10917,08/06/2018 04:19:58 PM,08/06/2018 04:20:47 PM,6,-1,2,2,2,1,-1,-1,-1,-1,-1,-1,13,2
10918,08/06/2018 04:25:18 PM,08/06/2018 04:26:58 PM,3,-1,5,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,2
10919,08/06/2018 04:26:10 PM,08/06/2018 04:28:46 PM,6,-2,2,-1,-1,-2,-2,-1,-1,-1,-1,-2,1,2
10920,08/06/2018 04:31:06 PM,08/06/2018 04:32:10 PM,4,-2,5,-2,-2,1,1,-2,-2,-2,-2,-2,8,2
10921,08/06/2018 04:33:30 PM,08/06/2018 04:35:49 PM,3,1,5,1,2,-2,1,-1,-2,-2,1,0,14,2
10922,08/06/2018 04:37:56 PM,08/06/2018 04:40:43 PM,3,-1,6,-2,1,-2,-1,-2,-1,-2,-2,-1,12,1
10923,08/06/2018 04:38:46 PM,08/06/2018 04:41:30 PM,10,2,3,2,2,2,2,2,2,2,2,2,19,1
10924,08/06/2018 04:45:59 PM,08/06/2018 04:47:54 PM,6,-1,4,1,1,-1,-1,-1,-1,-2,-2,0,8,1
10925,08/06/2018 04:48:04 PM,08/06/2018 04:50:28 PM,8,1,6,-1,-2,-1,-2,-1,2,1,-1,0,3,2
10926,08/06/2018 04:54:24 PM,08/06/2018 04:55:10 PM,8,1,4,-1,1,-2,-2,-2,-2,-2,-2,0,16,1
10927,08/06/2018 05:00:40 PM,08/06/2018 05:03:52 PM,2,-2,5,-1,-1,-1,-1,-2,-2,-2,-2,-2,6,2
10928,08/06/2018 05:07:39 PM,08/06/2018 05:10:00 PM,6,-1,6,2,1,1,-1,1,-1,-1,1,0,13,2
10929,08/06/2018 05:11:25 PM,08/06/2018 05:12:59 PM,2,0,5,-2,-2,-2,-2,-2,-2,-2,-2,0,1,2
10930,08/06/2018 05:17:59 PM,08/06/2018 05:19:53 PM,4,1,2,-1,1,1,-1,-1,1,1,-1,1,3,1
10931,08/06/2018 05:18:48 PM,08/06/2018 05:20:21 PM,6,1,6,-1,-1,-2,-1,-2,-2,-2,-2,0,6,1
10932,08/06/2018 05:19:51 PM,08/06/2018 05:24:21 PM,10,-1,4,-1,-1,-1,2,-1,-1,-1,-1,0,1,1
10933,08/06/2018 05:21:02 PM,08/06/2018 05:22:05 PM,4,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,13,1
10934,08/06/2018 05:25:00 PM,08/06/2018 05:26:45 PM,2,1,2,1,-1,2,1,1,2,-1,1,1,18,1
10935,08/06/2018 05:28:58 PM,08/06/2018 05:29:56 PM,6,1,6,-1,-2,1,-1,-1,-1,-1,-1,1,1,2
10936,08/06/2018 05:32:34 PM,08/06/2018 05:33:46 PM,10,0,5,-1,-1,1,-1,1,-1,1,-1,1,12,2
10937,08/06/2018 05:33:00 PM,08/06/2018 05:34:50 PM,9,1,1,1,-1,1,2,1,1,-1,2,1,9,2
10938,08/06/2018 05:36:03 PM,08/06/2018 05:37:38 PM,8,2,4,2,2,-1,-1,-1,2,-1,-1,2,16,2
10939,08/06/2018 05:36:16 PM,08/06/2018 05:37:38 PM,3,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,13,2
10940,08/06/2018 05:44:12 PM,08/06/2018 05:45:30 PM,4,-2,3,-1,-1,-1,-1,-2,-2,-2,-2,-1,8,1
10941,08/06/2018 05:51:31 PM,08/06/2018 05:54:44 PM,3,-2,5,1,1,1,-2,-2,-2,-2,-2,-2,7,1
10942,08/06/2018 05:52:17 PM,08/06/2018 05:53:43 PM,2,-1,5,1,1,-1,-1,1,1,-1,-2,-1,15,1
10943,08/06/2018 05:57:25 PM,08/06/2018 06:00:46 PM,4,0,3,-1,1,1,-1,-1,-1,1,1,0,9,2
10944,08/06/2018 06:01:17 PM,08/06/2018 06:02:36 PM,2,-2,3,1,1,1,1,-2,-2,-2,-2,-2,5,2
10945,08/06/2018 06:11:05 PM,08/06/2018 06:14:48 PM,8,-2,5,-1,-1,-1,-1,-2,-2,-2,-2,-2,15,1
10946,08/06/2018 06:13:12 PM,08/06/2018 06:14:43 PM,1,-1,6,1,1,1,1,1,1,1,1,-1,8,1
10947,08/06/2018 06:17:13 PM,08/06/2018 06:19:56 PM,9,0,2,-1,-1,-1,1,-1,-1,-1,1,1,1,1
10948,08/06/2018 06:17:22 PM,08/06/2018 06:19:07 PM,10,2,5,2,1,-1,2,2,-2,-2,1,0,20,2
10949,08/06/2018 06:18:56 PM,08/06/2018 06:20:32 PM,7,1,1,-1,-1,-2,-2,-2,-2,-2,-2,1,11,1
10950,08/06/2018 06:24:48 PM,08/06/2018 06:27:14 PM,8,-2,2,-1,-1,-1,-1,-1,-1,-1,2,-2,13,2
10951,08/06/2018 06:28:19 PM,08/06/2018 06:31:27 PM,9,0,2,1,1,1,-1,1,-1,1,1,1,5,2
10952,08/06/2018 06:30:40 PM,08/06/2018 06:31:26 PM,4,0,3,-1,1,-2,-1,1,-1,-2,-1,1,12,1
10953,08/06/2018 06:33:10 PM,08/06/2018 06:35:23 PM,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,0,5,2
10954,08/06/2018 06:34:39 PM,08/06/2018 06:35:59 PM,8,0,3,1,1,-1,-1,-1,-1,-1,-1,0,17,2
10955,08/06/2018 06:35:41 PM,08/06/2018 06:37:59 PM,7,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
10956,08/06/2018 06:39:44 PM,08/06/2018 06:42:12 PM,3,1,1,1,1,1,1,1,1,1,1,1,1,2
10957,08/06/2018 06:43:19 PM,08/06/2018 06:46:03 PM,6,2,4,1,2,1,-1,2,1,2,1,2,12,2
10958,08/06/2018 06:44:23 PM,08/06/2018 06:46:07 PM,5,1,5,1,1,1,1,-1,-1,-1,-1,1,6,2
10959,08/06/2018 06:48:07 PM,08/06/2018 06:49:17 PM,6,2,3,1,-1,-1,-1,-2,-2,-2,-2,-1,13,2
10960,08/06/2018 06:49:52 PM,08/06/2018 06:50:59 PM,4,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
10961,08/06/2018 06:50:27 PM,08/06/2018 06:52:14 PM,8,0,6,2,2,2,2,1,1,1,1,0,6,2
10962,08/06/2018 06:56:44 PM,08/06/2018 06:59:18 PM,1,0,5,-1,-1,-1,-1,-1,-1,-1,-1,0,4,2
10963,08/06/2018 06:56:57 PM,08/06/2018 06:58:49 PM,7,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-1,7,1
10964,08/06/2018 07:04:30 PM,08/06/2018 07:06:36 PM,5,1,6,1,2,-1,-2,1,2,1,2,0,1,1
10965,08/06/2018 07:12:47 PM,08/06/2018 07:15:42 PM,4,0,6,1,1,-2,-2,-2,-2,-2,-2,0,7,1
10966,08/06/2018 07:14:16 PM,08/06/2018 07:15:50 PM,3,0,6,-1,-1,-1,-1,-2,-2,-2,-2,-1,8,2
10967,08/06/2018 07:17:16 PM,08/06/2018 07:18:59 PM,9,0,2,1,1,-1,-1,-2,-2,-2,-2,0,14,2
10968,08/06/2018 07:22:24 PM,08/06/2018 07:26:49 PM,5,-2,4,-2,-2,-2,1,-2,-2,1,1,-2,1,2
10969,08/06/2018 07:30:31 PM,08/06/2018 07:31:52 PM,1,1,3,1,1,1,1,-2,-2,-2,-2,-1,11,2
10970,08/06/2018 07:34:01 PM,08/06/2018 07:35:25 PM,7,0,5,1,-1,-1,-2,1,-1,-1,-2,0,2,2
10971,08/06/2018 07:34:56 PM,08/06/2018 07:35:50 PM,4,0,2,-1,-1,-1,-2,-1,-2,-1,-2,2,8,1
10972,08/06/2018 07:35:13 PM,08/06/2018 07:36:49 PM,9,0,6,1,1,1,1,-1,-1,-1,-1,1,1,1
10973,08/06/2018 07:43:04 PM,08/06/2018 07:44:52 PM,2,-1,2,1,1,-1,-2,-2,-2,1,-2,-1,12,2
10974,08/06/2018 07:47:49 PM,08/06/2018 07:54:03 PM,8,0,3,-1,-2,-1,-2,-2,-1,-2,-1,1,8,1
10975,08/06/2018 07:48:40 PM,08/06/2018 07:50:43 PM,10,0,4,-1,-1,-1,2,-1,-1,-1,2,0,1,2
10976,08/06/2018 07:48:51 PM,08/06/2018 07:50:17 PM,2,-1,5,1,1,-1,-1,-1,-1,-1,-1,-1,1,1
10977,08/06/2018 07:52:30 PM,08/06/2018 07:54:08 PM,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,2
10978,08/06/2018 08:03:25 PM,08/06/2018 08:06:24 PM,3,-2,4,-1,1,-1,1,-2,1,-2,1,0,1,1
10979,08/06/2018 08:04:26 PM,08/06/2018 08:06:41 PM,5,0,2,1,1,2,-1,1,-1,1,1,0,13,2
10980,08/06/2018 08:04:47 PM,08/06/2018 08:06:20 PM,9,-1,5,1,1,1,1,-1,-2,-1,-1,-1,20,2
10981,08/06/2018 08:05:11 PM,08/06/2018 08:07:11 PM,1,0,4,-1,-1,-1,-1,-2,-2,-2,-2,0,12,1
10982,08/06/2018 08:09:12 PM,08/06/2018 08:11:30 PM,8,0,2,-1,-1,-1,1,-2,-2,-2,1,0,1,2
10983,08/06/2018 08:10:10 PM,08/06/2018 08:12:06 PM,3,0,3,-1,1,-1,2,1,-1,-2,-2,2,13,3
10984,08/06/2018 08:11:34 PM,08/06/2018 08:12:49 PM,8,-1,2,1,1,-2,-2,-1,-1,-2,-2,0,1,2
10985,08/06/2018 08:18:24 PM,08/06/2018 08:19:22 PM,4,1,2,2,2,1,1,2,1,1,2,2,13,1
10986,08/06/2018 08:21:23 PM,08/06/2018 08:22:23 PM,1,1,5,-2,-2,-2,-2,-2,-2,-2,-2,1,5,2
10987,08/06/2018 08:32:45 PM,08/06/2018 08:34:08 PM,3,-2,5,-1,-1,-1,-1,-2,-2,-2,-2,-2,7,1
10988,08/06/2018 08:33:30 PM,08/06/2018 08:37:57 PM,1,-2,5,1,1,1,1,-1,-1,-1,-1,-1,1,2
10989,08/06/2018 08:34:22 PM,08/06/2018 08:35:57 PM,10,1,5,1,1,-2,-2,-1,-1,-2,-2,1,3,2
10990,08/06/2018 08:34:52 PM,08/06/2018 08:35:38 PM,8,-1,6,-1,-1,-1,-1,-2,-2,-2,-2,-1,8,2
10991,08/06/2018 08:35:34 PM,08/06/2018 08:36:24 PM,10,1,5,2,2,1,1,2,2,2,1,1,13,1
